"originalRUN","Akt","EGF","Erk","IGF","Mek","PI3K","Raf","Ras","SOS"
"0_Obs",23.9699790782332,23.6095348716329,11.2246496034646,20.2754104740426,6.52616664935516,31.4784771396579,4.7635315733316,16.5358749545974,20.7680645870112
"1_Obs",20.683893079185,19.5178494588316,10.208764823954,16.9848519352452,5.82518648285338,25.6951395369958,2.05683142956633,11.6784212856287,15.9217435055078
"2_Obs",23.3707409683629,21.2535917860471,13.5984982719626,19.1380753346467,7.19019516206155,28.2457226171585,NA,15.5201991422505,19.3857120676758
"3_Obs",24.7098208118889,25.0400574313343,9.42378948949007,17.7542305932491,4.54325982896983,30.6258075406951,4.14014300682789,16.8236903783171,19.4967219629991
"4_Obs",24.1321126405199,23.9200518041798,12.0867837707905,20.7868320978949,6.03282072326409,31.1085058058754,3.10995329316389,15.6298124398046,20.5310446383399
"5_Obs",19.3035828008157,15.3855441941007,12.3565085930385,20.7964632756524,6.77499725979483,25.900440110546,4.91318327775338,13.7917042383067,15.1823009545852
"6_Obs",18.5316887759955,21.1676430863067,11.3731948196587,16.5354237092936,6.01394096038428,26.8901630552421,4.6751751317447,13.5715035246599,15.0435705007193
"7_Obs",17.61417960784,17.8633062088368,10.4124298502291,14.5621239784992,4.97428847714068,20.4280266707571,NA,10.6425697953222,11.9418553376868
"8_Obs",17.3313980401257,18.0077212783492,14.5607541106997,13.9634006526791,7.44249823198982,22.3722685288594,4.40328201910941,11.4478546473623,12.057880177573
"9_Obs",21.5101897352461,19.549173339545,10.2999482937057,20.543353982006,3.70215900761079,27.756305481945,NA,13.5178078202223,19.411309414189
"10_Obs",18.4817105693817,18.7495085472126,11.8454856979784,15.1456380713323,5.4530513711301,22.9449479619764,2.86196129888638,12.5712013836921,15.2867131936105
"11_Obs",22.2228287143205,22.6801983546188,12.5261703563206,17.1917667817883,7.15818519016595,29.9826175089614,5.73646086431043,15.3210898478711,19.3525080978309
"12_Obs",20.6634733046478,20.6004910091709,8.95743303461814,16.9232737293328,2.8247272838598,26.4957731396906,2.38282881381176,13.7204543867778,15.2364121381014
"13_Obs",23.5670126096232,18.6824028832084,8.51346263424178,18.5545139558757,2.41363124182537,27.2028200398158,NA,12.6177051308663,14.4278903632581
"14_Obs",18.5058734154426,19.6489675319662,12.9902143573982,12.9033764271448,6.4928651127106,22.4787477958319,4.61984823763617,12.5619890565956,12.9257150049262
"15_Obs",20.6920423334719,19.3184008158527,12.4222544486948,19.2785516350659,6.75145488848406,25.5884900626228,3.4924828547758,12.9704192977544,17.3883553734408
"16_Obs",22.2221485458024,22.7996150532027,14.5152109274993,20.283888916187,7.40185194466592,30.2176231917237,4.66720682306733,15.4790293525031,20.4031576061373
"17_Obs",21.6473881550647,17.7019030424325,12.6754940676426,18.9774821058184,6.1071220620274,24.3498141739877,NA,13.9534113057585,17.1099681945122
"18_Obs",20.1183235703017,19.2565809386826,9.22188453287528,17.779557329589,6.17884342161781,27.1995904652489,5.45165467545723,15.5089028613509,16.5603275813638
"19_Obs",21.7648144468057,15.7550906158247,13.966564355868,19.0044163434907,6.99831941993657,24.9347520818265,3.14980636109162,13.4913501207085,16.6527379058386
"20_Obs",15.8974854590063,10.6584083862277,11.1022317645287,19.9093548816048,6.73788602230499,22.4948211256037,4.85181672724268,10.9663398006676,12.1724172293448
"21_Obs",19.2987557323361,20.278233620051,9.55967427772709,10.3944375754044,3.30658515443199,22.3359528848271,1.97546835405084,11.1729432722455,11.5448884488251
"22_Obs",25.3996146336255,20.9106864303084,9.99399736882754,24.5799527694365,4.348082374981,30.1868463128453,2.26856474249772,14.2937995060925,19.6675302539461
"23_Obs",18.3729687360596,16.0908827725106,15.9565231935016,19.8824958127481,8.19366692010679,24.0746029698614,5.94592320957536,12.9466120443813,14.7494207426534
"24_Obs",24.6104839282229,25.1266417056927,11.0443948497538,16.7549900975233,5.18032115274268,30.7286372346116,3.06861953113614,14.7268236036973,19.4254619925084
"25_Obs",17.0460369602208,13.9542808099336,12.3404705375507,17.5393557191216,6.91742843328188,20.4761743441664,4.22009256274199,9.61873358078474,12.0618266096731
"26_Obs",19.9745551777527,18.4546533856343,13.6324662507665,20.1934411767319,7.37974241401359,26.1958987079901,4.54077127454178,14.4105433481298,18.1799641505486
"27_Obs",18.0692193804465,17.7558262836524,15.4455416832512,18.3639040275813,7.87923657362016,24.5025484815894,6.11970336413727,13.6308701512448,17.1385308423713
"28_Obs",18.3654235699969,22.9157154768053,7.64067028325192,12.6201624413399,NA,24.7222870441951,NA,10.2498769195484,13.0063047952541
"29_Obs",26.086730218343,22.7254541434308,12.443993266312,24.9056944287623,6.35911513910934,32.5390618245225,4.52215693722199,17.0605668660784,23.4971063934072
"30_Obs",20.1829383141251,18.7822201108207,11.4967905605673,18.3805938729869,4.85759002210491,25.5021710488709,NA,13.9247284266721,14.1124492812165
"31_Obs",22.4846062329826,19.4518653925364,15.6291927881201,21.7727339798318,8.74558700246437,29.2099755150578,5.31548618046855,15.4957633863175,19.1906236281049
"32_Obs",19.5899904906371,15.6540205908396,8.85238377391749,16.6360663013312,3.27168263887426,23.3090624659724,NA,13.3177188412654,14.6532876490898
"33_Obs",19.4884368113264,12.3749884290581,12.3093828498765,23.3213470074218,5.01327710185005,23.7852576959248,3.00158829371088,11.8061622573189,15.5370223178252
"34_Obs",20.2886868114756,17.2736413857515,12.2351481959747,19.5712469113612,4.7965876211522,26.5369652104665,3.39454783873403,13.2968505702401,14.881608754657
"35_Obs",21.2925844601283,18.7864247410419,11.7957807003381,20.5387473481107,5.21527121289693,28.4698137988725,NA,14.0596159047731,17.0640369988074
"36_Obs",22.3120050288938,22.0082498759131,6.8019098137721,15.5764557462435,NA,27.5297568802858,NA,14.0799645009121,16.3435428771767
