"originalRUN","Akt","EGF","Erk","IGF","Mek","PI3K","Raf","Ras","SOS"
"0_Obs",30.664952,32.429796875,7.242386,22.8807348125,4.87598365234375,40.405108,5.25141110546875,22.963551,27.623416
"1_Obs",21.380793,21.518635375,5.728199,14.105912,NA,26.6243393910584,1.99229275585937,14.414975,15.394851
"10_Obs",17.059972,19.469726375,7.18891,9.2013415,3.2391419375,21.049297,2.584547484375,14.003978,12.152266
"100_Obs",21.986564,33.382583375,11.165218,12.5990645,5.20125765234375,29.019718,2.970991390625,12.842813,20.092924
"101_Obs",12.031407,7.535305125,8.954347,7.209884,3.04672065234375,10.996061,0.951251390625,5.884596,3.318797
"102_Obs",22.4133045,8.153497875,10.639833,29.6284705,4.4200951015625,27.642341,1.571289390625,12.920775,15.779178
"103_Obs",22.952565,26.072551375,9.016046,13.1966225,4.07626115234375,26.027563,1.56691154101562,12.952745,17.853972
"104_Obs",14.035257,8.932390625,9.79093,13.4938673125,NA,15.058085,NA,7.398583,NA
"105_Obs",25.483269,33.86634725,13.527768,14.5427015,5.74239369726563,32.707571,4.357075484375,16.197268,22.509737
"106_Obs",10.981387,15.008425875,13.563165,3.9676595,6.61097755078125,13.669644,3.19669386621094,6.400946,5.329527
"107_Obs",15.377203,12.33773925,11.083077,14.8884235,5.06862029492188,19.5189823595011,2.279525515625,9.3377575,8.729363
"108_Obs",25.200015,33.700913875,10.717507,14.8749695,5.20932655078125,34.518157,3.781358515625,16.501399,23.315043
"109_Obs",28.440435,30.161495875,10.288433,23.6750825,4.98892855078125,37.326459,2.926605515625,18.393135,25.977164
"11_Obs",25.6572552261432,29.951565875,8.27303,14.6576853125,NA,34.561853,5.921449453125,19.7422755,22.19488
"110_Obs",30.943621,33.257849375,14.237882,24.2998735,6.3340656015625,39.407239,5.63565060351562,19.956653,26.846642
"111_Obs",26.468749,25.565734875,13.469154,18.7423833125,5.93877555078125,31.735155,4.86011853125,15.219649,19.335993
"112_Obs",20.781903,11.427572375,9.519384,26.1670025,3.88243265234375,27.217665,2.23101754101562,14.008325,17.21623
"113_Obs",29.3704302334042,33.597897375,8.906578,21.4319355,4.62851344921875,36.462597875,NA,19.462513,27.967821
"114_Obs",20.2261535,16.173350875,8.929766,18.5867588125,5.69123844921875,27.116428,2.76116158789062,12.9958015,14.778522
"115_Obs",24.822741,24.737028875,9.297709,19.9996415,4.54410555078125,32.3568475,2.577558484375,15.012974,21.301129
"116_Obs",22.995667,25.895393875,12.861919,17.186988125,6.71687344921875,29.749176,4.42494360546875,15.328191,20.127637
"117_Obs",19.318182,17.077296875,13.581692,15.5534195,6.04200481738282,23.739927,5.15557460546875,12.669108,13.962418
"118_Obs",23.158219,23.230012875,11.017248,16.5703475,5.6151139375,28.745978,3.84753704101562,13.61867,19.220565
"119_Obs",20.702415,25.695030875,11.494723,9.6881255,5.05481765234375,24.798197,3.96066704101562,13.133431,13.77726
"12_Obs",22.189987,24.405679875,4.545789,13.9417035,0.815026652343755,28.531125,2.421182390625,16.96754,15.730583
"120_Obs",25.04254,21.328781875,13.753183,20.9557495,6.26879629492188,30.84037,3.60203535644531,16.511296,20.101545
"121_Obs",13.232169,9.522171375,8.947258,10.7672273125,3.24549665234375,15.796767,0.784713515625,7.670769,5.845995
"122_Obs",24.571991,20.703283125,10.228755,25.4452663125,4.53582855078125,30.720267,3.152964484375,15.897428,21.519236
"123_Obs",25.58061,28.928464875,9.121324,16.7165475,4.5866006015625,30.467538,4.58016086621094,15.070519,21.1391225
"124_Obs",18.486078,12.760834875,10.76765,19.1081755,5.87166565234375,23.807438,NA,12.47884,12.800624
"125_Obs",22.4646620560886,17.120301375,9.561945,22.662910125,3.51469755078125,27.398011,1.90943269140625,12.666973,16.698096
"126_Obs",20.277283,14.836149375,11.676544,23.8587315,5.7889029375,27.925335,NA,13.883987,17.454633
"127_Obs",22.019617,33.111487875,11.908225,6.1472285,5.71534717480469,27.289143,4.55246004101562,14.160497,19.280538
"128_Obs",21.753409,23.695735875,12.0017,17.0569865,5.93397455078125,28.1269776293741,NA,14.655035,18.449865
"129_Obs",23.4820995,21.577072375,14.165716,25.753647125,7.14261969726563,29.784137,4.9311278203125,14.810624,22.451412
"13_Obs",24.860463,19.290777875,4.082457,18.2916775,0.384390449218752,28.92742,1.0546618203125,15.721367,14.635214
"130_Obs",11.55366,12.158048875,11.272429,5.1273695,5.93735344921875,12.496197,3.455421671875,8.574768,NA
"131_Obs",24.05946,22.631371375,10.029262,21.8104595,4.53393065234375,30.337854,3.13959204101562,14.715536,20.601989
"132_Obs",10.816679,12.922716375,13.204437,NA,5.31578062402344,11.7200874018933,2.743350390625,6.7764335,NA
"133_Obs",18.489199,18.572021875,11.896332,10.532161125,6.46985544921875,21.165345,2.475264671875,10.739941,11.1466325
"134_Obs",18.222695,13.230609,9.201841,19.0212605,3.79415769726563,22.256234,NA,11.092875,12.951683
"135_Obs",17.516613,23.728843875,9.992114,5.4584955,4.71107705078125,20.272194,2.33030669140625,10.476384,11.970033
"136_Obs",19.050364,22.930104375,9.558793,10.8281303125,3.49157065234375,24.313999,3.12850369140625,13.011197,13.391301
"137_Obs",13.977959,16.650987875,14.164587,6.9375355,6.84839065234375,17.126325,3.392597515625,9.083495,8.4599755
"138_Obs",29.388246,21.485431625,11.084634,31.8972955,5.54553055078125,38.359253,4.20135121582031,19.102479,26.904323
"139_Obs",18.11459,9.572885875,10.529342,20.0260378125,5.02449707324219,21.240249,1.790087515625,11.164485,13.173668
"14_Obs",15.993108,21.868283875,8.243,3.2219775,4.20352265234375,19.128394,4.28660104101562,13.323364,8.448465
"140_Obs",16.069849,6.387316875,9.01822,23.2505383125,3.63742444921875,19.352443,3.2827698203125,10.605314,11.746696
"141_Obs",20.4468635,21.832511375,16.825144,16.9308155,9.4742856015625,26.4168961470107,6.3640898203125,15.191374,18.679958
"142_Obs",21.738041,19.650765875,10.778785,15.8847618125,5.49504465234375,27.255928,4.07667569140625,14.514602,16.410091
"143_Obs",16.7128425,23.397629375,10.630184,5.7804225,5.06558129492188,19.373131,NA,10.486323,10.564983
"144_Obs",28.558425,37.382535875,9.138868,16.3775168125,5.48571055078125,36.608357,NA,16.503457,25.092458
"145_Obs",20.8852955,25.873213875,13.277036,12.6202783125,8.10681931738282,27.5904035730455,7.2830708203125,15.799852,16.845496
"146_Obs",20.292014,11.014799875,12.053572,25.5756075,6.03150555078125,25.358235,1.924980390625,13.041371,17.037545
"147_Obs",26.763651,27.253507875,11.491406,27.8410305,4.72451365234375,36.8037212760097,4.768339390625,17.356961,27.038801
"148_Obs",23.762518,7.790118875,13.29178,30.4448455,6.72189669726563,29.136429,4.84410304101562,16.170915,16.394686
"149_Obs",21.728152,14.624700875,13.256815,25.5326315,7.854445,28.010738,5.53869186621094,14.825619,19.701008
"15_Obs",23.090521,20.986772375,8.083051,20.2224445,4.80212065234375,28.786462,3.61382569140625,16.754099,18.955714
"150_Obs",17.040257,17.771444875,10.315752,13.9229845,5.65990165234375,21.824189,3.712503515625,10.596379,13.357927
"151_Obs",21.996035,32.024119875,10.747228,9.7850403125,4.70701765234375,26.638551,2.559744515625,13.105341,16.819266
"152_Obs",19.702399,12.359339,9.079777,24.8455215,4.8386776015625,26.568182,2.91694554101562,14.093914,16.694442
"153_Obs",21.310491,11.705869375,11.254788,21.5625585,4.38727965234375,24.295956,3.612714390625,12.8371905,14.535462
"154_Obs",12.77056,17.529757875,10.098455,NA,4.2569926015625,16.145835,1.753581515625,8.295505,7.536173
"155_Obs",20.721632,13.009551375,10.734194,21.5560705,6.18115665234375,26.8046093595011,NA,14.823596,15.24345
"156_Obs",29.054709,27.330464875,11.740814,25.2283745,6.48553465234375,35.856078,4.827507390625,17.6187645,25.522393
"157_Obs",16.889353,9.677925875,8.053197,19.1836205,3.21115165234375,20.05231,0.918690691406249,9.22091,10.052897
"158_Obs",19.411328,9.137628625,10.265334,17.2317865,NA,21.091564,3.71960204101562,11.092496,9.50531
"159_Obs",14.719856,14.814817375,10.738424,12.2510275,6.08685965234375,18.386182,4.76043321582031,11.382339,9.348256
"16_Obs",28.265951,30.270010375,10.47885,22.9033443125,5.70488665234375,38.276026,5.0642339375,21.505984,26.457068
"160_Obs",12.102268,14.333117875,11.376494,7.139938125,6.10585865234375,14.774999,NA,7.564384,6.005458
"161_Obs",30.104114,33.753634,8.600233,25.1145995,3.63113117480469,40.589339,3.82606553125,18.033919,28.112237
"162_Obs",23.96825,25.912744125,10.340977,16.2393005,5.10415517480469,30.878569,NA,16.308626,19.798081
"163_Obs",19.0986977015875,19.017787875,9.665465,16.8444825,3.00775005078125,24.904937125,NA,11.166636,15.669623
"164_Obs",22.239926,8.513893875,12.967572,32.5739855,6.61211255078125,28.729689,3.005769671875,13.28199,18.258927
"165_Obs",25.334528,25.072281875,12.664854,24.1882245,7.27832065234375,34.583053,5.82931553125,17.827259,22.961331
"166_Obs",19.909339,10.315654875,16.354472,21.6788158125,8.13747265234375,22.809741,2.329556390625,8.937607,13.227624
"167_Obs",13.004327,5.959208875,12.061497,19.8487105,NA,17.706006,NA,7.424366,10.618311
"168_Obs",27.200314,27.821615875,17.824456,30.8721745,9.33361365234375,38.481455,5.291532390625,16.365176,27.266424
"169_Obs",26.391448,20.852918875,18.317699,32.4689305,8.76505365234375,35.2512619978294,4.772820453125,15.438549,26.424351
"17_Obs",22.487844,16.676111875,8.206855,19.4195925,4.04992565234375,25.4704215,NA,16.778307,16.75976
"170_Obs",25.672704,25.684248375,17.019281,26.1482565,8.19977817480469,33.51349,2.541986390625,13.384539,24.608156
"171_Obs",21.12637,20.867198875,18.556301,23.3700125,7.78881165234375,28.1793309596085,6.0330398203125,13.011276,18.712106
"172_Obs",16.485861,25.172022875,13.94848,NA,5.53695255078125,18.994843,NA,7.896717,8.38511
"173_Obs",17.118504,13.109172875,15.577009,19.7019915,7.96603607324219,21.486557,4.0735484375,8.99862,12.82828
"174_Obs",16.413746,10.043434875,15.88732,17.6713605,6.79454365234375,20.329246,3.179945515625,7.875657,10.9027515
"175_Obs",24.034153,23.770133875,21.098516,19.4638415,10.9094231748047,29.709781,6.53285371582031,14.912679,20.387813
"176_Obs",20.371367,11.890100375,15.28957,26.2565845,6.0576966015625,25.258571,2.13759436621094,10.104412,16.003394
"177_Obs",7.38768890135303,12.800979875,16.168768,NA,8.6140346015625,7.02359418362962,NA,2.533997,0.828853000000001
"178_Obs",14.3327555,14.673117875,20.051469,14.1577195,11.0607826015625,19.067743,6.80390059375,9.131554,12.775851
