"originalRUN","Akt","EGF","Erk","IGF","Mek","PI3K","Raf","Ras","SOS"
"0_Obs",22.9404183241488,23.1908289900234,10.1396384115571,13.6871672315826,4.50029699198829,27.0898952096991,4.18711473854405,15.1884267908145,20.2391764373777
"1_Obs",21.8839841262351,19.0991435772221,11.9293106956835,17.5342744087415,6.42272511609796,27.1437867408353,7.64173337780211,15.2811827679964,16.8615197377935
"2_Obs",22.2319836150316,20.8348859044377,13.5019080073502,14.841151502457,6.16442273614892,26.6507978817189,NA,12.5745080819063,16.3643654530089
"3_Obs",22.693031508452,24.6213515497248,11.0863442110292,12.8316703627964,4.49342820935873,27.8805705135673,4.07836513615405,14.1458605703056,19.6704378630285
"4_Obs",24.7032770743936,23.5013459225704,9.75202544345738,16.2890202301477,5.15216955499207,29.2130750438689,NA,14.5037897999621,18.9303242938744
"5_Obs",19.8932561488974,14.9668383124912,11.9181627791096,17.6585625267549,NA,22.7954332864263,NA,13.3476467393656,17.7480896965547
"6_Obs",22.1863116507208,20.7489372046972,10.634012966065,16.5731185823132,3.73461059619437,27.746635985017,NA,15.3681373489589,18.2088424988042
"7_Obs",18.8374289654479,17.4446003272274,10.4411704389552,17.280982608383,4.20356903116449,24.158481173895,NA,12.2157101477285,16.3171229572832
"8_Obs",18.5770352667214,17.5890153967398,12.4622235974951,14.4706006341208,6.09111775867526,24.077388831513,5.92481220824376,12.6835813512164,17.3879396523545
"9_Obs",21.818604909538,19.1304674579356,12.0852799918104,15.2853434172023,6.29582446072341,25.4750579866789,4.72833456803401,13.8788747946433,18.3592293238749
"10_Obs",19.9828033395258,18.3308026656031,11.9468429354261,14.3561855718358,6.71286806407951,25.4263074091842,NA,13.4935376818818,17.7089799102477
"11_Obs",23.3240166681027,22.2614924730094,15.7010103174494,15.294907430542,7.96898034167938,28.9718679759729,7.78813945414189,16.9011685351493,19.669112607764
"12_Obs",21.2102091175377,20.1817851275614,12.3971064202512,13.9341280690303,6.1402361022471,26.2727881540887,NA,14.0052761045051,15.8375502402581
"13_Obs",18.7402816433343,18.2636970015989,12.3793004479116,11.1947191081686,6.06235929280101,22.2545558655762,4.79771926268407,13.1318027319942,15.8143426263173
"14_Obs",18.852665223756,19.2302616503567,13.9023980088631,16.9058453419249,5.69311738654153,24.9160173189077,4.77007423416726,12.7330890745078,17.6428888317754
"15_Obs",21.3471650640542,18.8996949342433,14.0282904158974,15.1682241065389,6.67153162287885,25.4086059024516,5.84868190511353,14.7176610676636,17.4724358276234
"16_Obs",21.2130132263994,22.3809091715933,11.8980980469514,11.4829718742655,5.15778090631349,24.7829202161913,NA,12.8842691313841,17.4948086026468
"17_Obs",21.2396403851334,17.2831971608231,10.6607208367991,17.761913681741,4.31725783574942,25.399048343556,3.45068517330431,12.1429512905754,17.1012844198053
"18_Obs",22.1736172133652,18.8378750570732,13.7501831489462,13.6516718220139,5.74354360840528,27.176761792856,NA,14.4936277223807,16.3370355051561
"19_Obs",20.2827626177565,15.3363847342153,12.9060520151391,16.5294031025521,4.87377229135731,24.111240548088,5.1559420837476,13.5894764798675,16.2709073809847
"20_Obs",18.5289697450269,10.2397025046182,13.4626528647046,18.5608386016963,5.99600982927582,21.3706551452868,4.78657797962131,13.0009281023822,13.8859782023021
"21_Obs",19.1242937984517,19.8595277384415,12.012908139449,16.7605156474359,5.07726926658932,26.3932726859423,5.26174454298717,14.0067344545433,17.1018532483
"22_Obs",26.0144908685895,20.491980548699,11.7180184754538,19.7917689687936,7.06223097418691,29.2755286932228,5.4579230798633,16.3427687353827,20.6977158920593
"23_Obs",18.9628510437672,15.6721768909011,10.8216380351899,12.6690894541027,4.46664311943401,21.9611009075435,NA,11.7662414396737,14.5603737110471
"24_Obs",22.6802948674343,24.7079358240833,11.3576261792603,17.5805918386963,5.12482456134594,28.3076952125329,3.92001702570608,14.5567257083129,20.9077767452942
"25_Obs",17.8539229936255,13.5355749283242,12.926821716563,14.3191366423427,6.24577710756941,21.5239257711885,4.83507425605988,12.214884900447,12.7924204094302
"26_Obs",20.1200657289047,18.0359475040248,12.9582101349445,13.761175467618,5.56435674127323,23.3658558815117,3.72924988563148,11.7698446325874,14.8723482386218
"27_Obs",20.1242965673882,17.337120402043,9.73279444723033,14.6370179208704,5.94543354403027,24.1846246213345,7.18724686621519,13.0790177644927,17.2629747295851
"28_Obs",20.3610360435979,22.4970095951958,11.821643848028,15.4389093187815,5.8775166195034,27.0530512946102,5.26546275617397,14.5130847303113,19.6630741127566
"29_Obs",25.2985173191967,22.3067482618213,14.1134442839876,16.5420629418529,7.08800330912729,28.1761232232209,NA,15.1275476193771,19.9459765658034
"30_Obs",18.1653186105077,18.3635142292112,10.3397716405342,12.8781173928136,NA,21.5652363030914,5.49467904668434,11.8852317192605,14.2042909061273
