"originalRUN","Akt","EGF","Erk","IGF","Mek","PI3K","Raf","Ras","SOS"
"0_Obs",20.4399421711664,18.9544979645661,NA,15.6203735669758,NA,28.3234402325911,NA,14.8808380475306,16.1130276799445
"1_Obs",20.5450202216619,18.2539766013086,4.49989196643101,15.7209790777221,NA,25.9312666794728,NA,13.4145484281056,14.6578706479847
"2_Obs",22.0226024054662,18.7804532231504,6.68035970906587,16.66493677175,2.67955981529872,27.2725840542618,NA,16.0470605793538,16.912573504779
"3_Obs",19.1346624546719,18.3398990741173,NA,11.0540722360321,NA,25.4256491834781,NA,13.1235320211001,12.7965636057822
"4_Obs",20.0573440212447,18.7202831849046,NA,15.5870634786197,NA,27.4087371866001,NA,13.4300438205294,15.3312760190647
"5_Obs",21.8437259927803,16.8006873860653,9.32665178500314,22.211606467617,6.15784525017845,28.8155833025106,6.28599586025136,18.2068474302714,16.5974441465498
"6_Obs",18.4514089618383,19.9623632721495,5.72291500550146,15.3301438951364,2.7737651535035,27.1848832410849,3.34850921645794,15.3662237105027,13.8382906865621
"7_Obs",18.6356402345183,17.7597668355151,5.86389047690738,14.4585846051775,NA,21.8244872974354,NA,13.5390304220004,11.8383159643651
"8_Obs",18.9943399267494,18.5456631649729,10.6536959973234,14.5013425393028,5.94464471736028,24.410210415483,4.9060050946911,14.985796533986,12.5958220641966
"9_Obs",20.5483525814748,17.4623361857738,3.76811113993442,18.4565168282347,NA,27.1694683281737,NA,14.430970666451,17.3244722604177
"10_Obs",19.5774852070737,18.7202831849046,7.37126033567046,15.1164127090243,NA,24.4157225996684,NA,15.5419760213841,15.2574878313025
"11_Obs",19.562533564538,18.8949032048363,4.29587520653806,13.4064716320058,NA,27.6973223591789,NA,14.5357946980885,15.5672129480484
"12_Obs",19.5278813695942,18.3398990741173,NA,14.6626817942792,NA,25.735181204637,NA,14.4598624517243,12.9758202030478
"13_Obs",23.8905737329303,17.8809640065155,3.26702375754892,17.7530750791829,NA,27.9013811631229,NA,14.8162662541735,13.6264514865652
"14_Obs",18.8678745976391,18.8859687141627,7.7822155395947,12.1403776093413,3.68986793510238,23.2157489780284,3.85813352858314,14.7989902387921,12.1627161871227
"15_Obs",20.8385405917365,18.3398990741173,6.99875270695941,18.3000498933304,3.73545636288253,26.1099883208874,2.51524559120359,14.991917556019,16.4098536317054
"16_Obs",20.1912122820568,19.6436787894571,6.91427466375368,17.1279526524414,2.2084188970542,28.5616869279781,NA,15.3230930887575,17.2472213423917
"17_Obs",22.8016135173727,17.7311284047405,8.25971942995053,19.0067074681263,4.09885064046923,25.8790395362956,NA,16.9826366680665,17.1391935568202
"18_Obs",20.1547967601189,18.1680541284998,NA,16.6910305194061,3.05281982756887,27.6110636550661,4.3131278652744,17.4203760511681,15.471800771181
"19_Obs",24.193640857758,17.0589170267771,10.8253907668203,20.3082427544431,6.26464904702282,27.7385784927789,4.45489725020719,17.7951765316609,17.9565643167909
"20_Obs",20.8092207375216,14.445143664743,10.443967043044,23.6960901601201,8.4864144325873,27.781556404119,8.56684990551086,17.7530750791829,15.9591525078601
"21_Obs",18.6024269831917,18.4569048709066,3.29334552858268,8.57310882626,NA,22.0146241356827,NA,12.351614523101,9.72355969968069
"22_Obs",23.3603115261678,17.7463833228507,NA,21.4156496619787,NA,28.5225432053875,NA,14.1294963986347,16.5032271464884
"23_Obs",21.1382143682894,17.7311284047405,13.1517688257314,21.522741444978,7.79910844932953,27.2148486020912,7.52610803032206,17.5868576766112,16.3896663748833
"24_Obs",19.6229349468261,19.0140927242959,NA,10.6424411161265,NA,26.1160882532147,NA,11.6142746223005,13.3129130111116
"25_Obs",21.9326296369175,17.7158734866302,11.6570632142473,21.3009483958182,8.64322570872531,25.737767020863,7.95349259854717,16.3803262574814,15.8234192863698
"26_Obs",20.3912851149691,17.7463833228507,8.47919618798291,19.4851711139483,4.63397556736388,26.9876286452065,3.73595711106986,16.7022732853462,17.471694087765
"27_Obs",19.3029098804669,17.8645167836728,11.1092321832716,18.4725945276017,5.94996134981017,26.1112389816098,6.16370811876744,16.7395606512652,17.2472213423917
"28_Obs",15.5292060577577,18.9544979645661,NA,8.65894492910071,NA,22.2610695319559,NA,9.28865940730928,9.04508728301497
"29_Obs",22.0368830751783,17.550607000266,NA,19.7308472855976,NA,28.8642146813577,NA,14.8857197229137,18.3222592502424
"30_Obs",20.6543938668853,18.1286756635809,6.39824611332749,17.7270494257472,NA,26.3486266016311,NA,16.2711839794323,13.4589048339767
"31_Obs",22.1720576840606,18.0143168436145,9.74664423919811,20.3351854309098,5.27054166967627,29.2724269661358,3.82026824101321,17.0582148373955,17.7530750791829
"32_Obs",21.9421741200582,16.8812042202606,5.63456740333855,17.8632499307522,NA,26.0362460953935,NA,17.5449024706865,15.8804712785108
"33_Obs",23.4869445582359,15.2484961759676,10.737890596786,26.1948547543312,5.84937995460984,28.1587654428342,5.817426650087,17.6796700042284,18.4105300647346
"34_Obs",21.893120504907,17.7530750791829,8.26958188940615,20.0506806047926,NA,28.5163989038979,3.87527218444501,16.7762842636715,15.3610424480884
"35_Obs",21.3470332057167,17.7158734866303,6.28022944592646,19.4681960936991,NA,28.8992625444609,NA,15.9890646503615,15.9934857443958
"36_Obs",19.1818302321636,17.7530750791829,NA,11.3212809495133,NA,24.7745820835556,NA,12.8247897041819,12.0883680804465
"37_Obs",21.8618880715322,18.3398990741173,6.48823982132745,18.7610334077666,NA,29.5389338487871,NA,15.4342689507789,16.8496033161272
"38_Obs",22.7027910429217,17.8077771054616,9.68041290078015,21.4340500622443,4.75303677422264,28.3987541592133,5.03985045343656,15.978601192793,17.2660884646594
"39_Obs",22.8755977514408,16.8611757055988,4.8932697471697,22.0684606569743,NA,27.0602621572306,NA,16.7691614557835,17.4121227631092
"40_Obs",22.9226781784318,17.2815869603563,7.29413374932395,18.9378211875873,NA,27.6686097372117,5.24664064405358,16.4649691159303,15.5775162829045
"41_Obs",21.7519115257691,17.7158734866302,11.3180705957845,20.9276839537393,7.48748618849299,27.4108207058955,6.81739076889484,17.8084463955205,15.3002158671947
"42_Obs",23.7565378338178,14.0913679916458,5.50758657417655,26.5167666675271,NA,29.641667775412,4.51237046280146,16.9274801466175,17.998665769269
"43_Obs",18.2685468294121,18.7202831849046,NA,10.082747541999,NA,25.9228284811551,NA,13.9390721353679,13.9443287229957
"44_Obs",23.5930784320538,17.2815869603563,NA,18.7975324145308,NA,27.6264523041911,NA,15.3760372799893,15.2185580170071
"45_Obs",22.6717720584537,17.5662052102906,7.59323449254692,22.6859402138867,3.90129998463565,29.2682168102893,4.62090538947738,16.586333835554,17.649206054666
"46_Obs",22.4933214287507,16.2227367251534,8.32451417454809,20.6691357194022,5.16678873248132,27.6382517451899,NA,17.7530750791829,16.9349367257266
"47_Obs",20.1371236732581,18.0679634391999,4.89537307356723,17.8791914219185,NA,25.7779157787916,NA,12.8010311697353,13.5798502923257
"48_Obs",22.4451387030586,16.8642106277863,7.75066544234903,20.9023950936259,NA,27.063108027348,6.29139151488908,18.2577485481132,17.2180017163832
"49_Obs",19.0299082254308,17.7530750791829,9.67469053048048,19.8963015943218,NA,26.4380693720696,5.25563082794192,15.584794058735,15.9973035784723
"50_Obs",19.2367276297831,17.7597668355151,10.0660174818651,16.9214239748446,7.85427777613376,25.3460345232447,7.53767945797251,18.1553393661565,14.6012502711888
"51_Obs",21.6833134553801,17.225527506013,6.19975311702811,21.4340500622443,NA,28.743170075042,2.70218960946223,16.9371449455373,17.7969444107282
"52_Obs",22.2398452856625,17.8322948757461,9.7741599485943,19.4050561640214,6.62200467220863,27.3562062782119,5.50973104701045,17.4102331337504,17.12977720173
"53_Obs",22.4698152713197,17.7597668355151,12.6041101374489,19.6559667868462,7.8321152761454,27.626796622768,6.36398175035849,17.2997501818638,15.6393532659446
"54_Obs",23.3837270810296,17.2815869603563,5.95449769639834,19.7601209024225,NA,31.2496799617048,2.88657810196907,16.7402497060697,15.791612723368
"55_Obs",19.9955495397686,18.7014876459655,8.24507518920557,16.4291706831631,4.07492959886237,27.2370262383171,5.45303201600068,16.6393004534309,16.610782897593
