"originalRUN","Akt","EGF","Erk","IGF","Mek","PI3K","Raf","Ras","SOS"
"0_Obs",35.5950316757524,33.06036,5.12165685881077,32.550776,1.32799829516602,44.083709,3.649257,23.284551,34.646035905221
"1_Obs",18.0064706707509,22.149199,7.12188044083542,6.703498,3.51599126757813,21.18826,7.605798,15.28657896875,12.7207748869149
"10_Obs",29.7724966757524,20.10029,4.46808255058463,32.426042,NA,35.636958,4.095995,21.17161596875,28.0745139765815
"11_Obs",33.6404276757524,30.582129,7.57160556739942,24.733928,4.0079835,40.154595,5.74119,22.923498,29.1553885503692
"12_Obs",19.7664636707509,25.036243,7.32881933049808,10.595765,3.50014481689453,25.265543,NA,15.048269,17.8140688478135
"13_Obs",27.4149706707509,19.921341,7.17228029608054,32.76609,4.76098230175782,36.3121030097656,8.039109,19.93467096875,26.7945758830064
"14_Obs",23.0002916757524,22.498847,7.77492251030643,15.341543,4.32470926757813,28.681107,NA,15.58734296875,17.4083239765815
"15_Obs",27.0749696703679,21.617336,8.54043597802084,23.905222,3.90632306030274,32.99951,5.29557,18.638422,22.552020905221
"16_Obs",32.2753616707509,30.900574,5.55822478545755,25.063586,3.42407042285156,39.5028710117188,5.57856059375,21.830894984375,29.2100118478317
"17_Obs",21.7097376707509,17.306675,7.33868570598436,16.24549,2.94989743811035,24.6829960195313,NA,15.06066696875,16.1589867085876
"18_Obs",27.437026680754,21.452483,8.4499580138673,22.398205,5.98804792431641,33.3376390195313,6.5538571875,19.315563,24.218257905221
"19_Obs",25.2461976757524,12.115175,3.36545363590225,24.863224,1.02120028222656,28.472015,2.050512,16.057414,17.793318
"2_Obs",22.6917726707509,26.777845,4.20906696910215,7.32169,1.79123641894531,25.9278770078125,NA,15.75385496875,17.207916905221
"20_Obs",13.5331986703679,-0.669818093633332,5.0633632610945,20.496975,2.46461577099609,15.475048,NA,9.6010505,6.1051896821544
"21_Obs",19.4116616757524,24.17689,5.01217040107867,8.690364,2.40315412304688,24.233631,5.188348,13.966520984375,15.0229068869149
"22_Obs",23.294645680754,25.8634308991731,7.26023451001188,19.871476,4.98404971582031,30.435129,7.0282285,18.85551896875,22.6258839765815
"23_Obs",23.2348334515455,13.010621,5.27632166699934,28.096658,3.12551512304688,29.299049,NA,16.774337984375,20.7943848869149
