source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
7010	MEN1	IncreaseAmount	3541	F3	-8286505102231061	1	"{""reach"": 1}"	mediator	True	False
3541	F3	IncreaseAmount	2869	DHPS	-13020208517496316	1	"{""reach"": 1}"	mediator	False	True
11208	SP3	DecreaseAmount	3541	F3	26545704556394827	1	"{""reach"": 1}"	mediator	True	False
7010	MEN1	DecreaseAmount	8616	PAX2	-16158804687435373	4	"{""reach"": 4}"	mediator	True	False
8616	PAX2	DecreaseAmount	1445	CALM2	19086212929162703	1	"{""biopax"": 1}"	mediator	False	True
16049	PTGES3	DecreaseAmount	785	ATF3	-3641359741228388	1	"{""reach"": 1}"	mediator	True	False
785	ATF3	DecreaseAmount	1445	CALM2	-28435409029856302	1	"{""biopax"": 1}"	mediator	False	True
7611	MYOD1	DecreaseAmount	1445	CALM2	8889467204764797	2	"{""biopax"": 2}"	mediator	False	True
7553	MYC	DecreaseAmount	1445	CALM2	-27559581145137023	2	"{""biopax"": 2}"	mediator	False	True
6743	CAPRIN1	IncreaseAmount	6642	LMO2	13469728251493289	1	"{""reach"": 1}"	mediator	True	False
6642	LMO2	DecreaseAmount	1445	CALM2	35185037901119343	2	"{""biopax"": 2}"	mediator	False	True
6204	JUN	DecreaseAmount	1445	CALM2	16729323207102756	2	"{""biopax"": 2}"	mediator	False	True
5024	HNF4A	DecreaseAmount	1445	CALM2	-11715491905154347	1	"{""biopax"": 1}"	mediator	False	True
3471	ESRRA	DecreaseAmount	1445	CALM2	26707634293167988	1	"{""biopax"": 1}"	mediator	False	True
2869	DHPS	IncreaseAmount	3489	ETS2	-18700017336724702	1	"{""reach"": 1}"	mediator	True	False
3489	ETS2	DecreaseAmount	1445	CALM2	-819424909919680	2	"{""biopax"": 2}"	mediator	False	True
3113	E2F1	DecreaseAmount	1445	CALM2	21272577459330747	2	"{""biopax"": 2}"	mediator	False	True
8647	PCBP1	DecreaseAmount	19090	EBF2	-26333245454320442	1	"{""biopax"": 1}"	mediator	True	False
19090	EBF2	DecreaseAmount	1445	CALM2	-21928995960951764	1	"{""biopax"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	16262	YAP1	-8966773442190449	3	"{""reach"": 3}"	mediator	True	False
16262	YAP1	IncreaseAmount	1445	CALM2	6525544036437941	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	16262	YAP1	-12013644193456279	3	"{""reach"": 3}"	mediator	True	False
16262	YAP1	DecreaseAmount	1445	CALM2	-290785989128827	2	"{""reach"": 2}"	mediator	False	True
16262	YAP1	IncreaseAmount	1445	CALM2	-5391430592467707	3	"{""reach"": 3}"	mediator	False	True
7010	MEN1	IncreaseAmount	12679	VDR	-19344339382796370	1	"{""reach"": 1}"	mediator	True	False
12679	VDR	DecreaseAmount	1445	CALM2	-8748516265820574	1	"{""biopax"": 1}"	mediator	False	True
11642	ZEB1	DecreaseAmount	1445	CALM2	34509141338075561	1	"{""biopax"": 1}"	mediator	False	True
11205	SP1	DecreaseAmount	1445	CALM2	13995539184337490	4	"{""biopax"": 4}"	mediator	False	True
12950	SF1	DecreaseAmount	10449	RREB1	2795985939801883	1	"{""biopax"": 1}"	mediator	True	False
10449	RREB1	DecreaseAmount	1445	CALM2	4854141772683494	2	"{""biopax"": 2}"	mediator	False	True
6914	MAZ	DecreaseAmount	4010	FUS	20053622023526743	1	"{""biopax"": 1}"	mediator	False	True
11208	SP3	IncreaseAmount	6561	LGALS1	-20321910997267213	1	"{""reach"": 1}"	mediator	True	False
6561	LGALS1	IncreaseAmount	4010	FUS	27338684677025957	1	"{""reach"": 1}"	mediator	False	True
644	AR	IncreaseAmount	4010	FUS	-35570479825949022	2	"{""reach"": 2}"	mediator	False	True
12950	SF1	DecreaseAmount	5261	HSPD1	-28335355706793831	2	"{""biopax"": 2}"	mediator	True	False
5261	HSPD1	DecreaseAmount	4010	FUS	19895477664480183	1	"{""reach"": 1}"	mediator	False	True
5261	HSPD1	DecreaseAmount	4010	FUS	-28479832339786439	1	"{""reach"": 1}"	mediator	False	True
11208	SP3	IncreaseAmount	348	AHR	16497113473284002	1	"{""reach"": 1}"	mediator	True	False
348	AHR	IncreaseAmount	4010	FUS	21911715488358192	1	"{""reach"": 1}"	mediator	False	True
5384	IDH3A	IncreaseAmount	3236	EGFR	1628069522735948	2	"{""reach"": 2}"	mediator	True	False
3236	EGFR	DecreaseAmount	4010	FUS	4209024792922560	2	"{""reach"": 2}"	mediator	False	True
2869	DHPS	IncreaseAmount	3236	EGFR	-7591751395252064	1	"{""reach"": 1}"	mediator	True	False
11208	SP3	IncreaseAmount	3236	EGFR	12970092327757242	5	"{""reach"": 5}"	mediator	True	False
15979	TP63	IncreaseAmount	4010	FUS	6165263086873671	1	"{""bel"": 1}"	mediator	False	True
10761	SETDB1	IncreaseAmount	15979	TP63	-13447988488142426	1	"{""reach"": 1}"	mediator	True	False
132	ACTB	IncreaseAmount	4010	FUS	294473512149177	1	"{""reach"": 1}"	mediator	False	True
12856	YY1	DecreaseAmount	4010	FUS	19355502862385128	2	"{""biopax"": 2}"	mediator	False	True
11205	SP1	DecreaseAmount	4010	FUS	23319999067579812	2	"{""biopax"": 2}"	mediator	False	True
8647	PCBP1	DecreaseAmount	10887	SIX1	29008078449826061	1	"{""biopax"": 1}"	mediator	True	False
10887	SIX1	DecreaseAmount	4010	FUS	-7280938822215077	1	"{""reach"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	786	ATF4	26470257927810444	1	"{""reach"": 1}"	mediator	True	False
786	ATF4	IncreaseAmount	5330	IARS1	-21013664937763736	1	"{""signor"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	2726	DDIT3	-18757508038779927	1	"{""trrust"": 1}"	mediator	True	False
2726	DDIT3	DecreaseAmount	5330	IARS1	-5414998491286683	1	"{""biopax"": 1}"	mediator	False	True
12379	TSN	IncreaseAmount	2726	DDIT3	8540422223331356	2	"{""reach"": 2}"	mediator	True	False
6914	MAZ	DecreaseAmount	12950	SF1	13488854412494120	1	"{""biopax"": 1}"	mediator	False	True
348	AHR	DecreaseAmount	12950	SF1	15645658043591676	1	"{""biopax"": 1}"	mediator	False	True
3489	ETS2	DecreaseAmount	12950	SF1	32614861397485412	2	"{""biopax"": 2}"	mediator	False	True
11642	ZEB1	DecreaseAmount	12950	SF1	7829224450051548	1	"{""biopax"": 1}"	mediator	False	True
7611	MYOD1	DecreaseAmount	8727	PCM1	-1588597482403586	1	"{""biopax"": 1}"	mediator	False	True
9283	PPP1CC	DecreaseAmount	7107	MKI67	-15267538362149281	1	"{""medscan"": 1}"	mediator	True	False
7107	MKI67	IncreaseAmount	8727	PCM1	-18660915882628340	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	7107	MKI67	35704006860686880	1	"{""reach"": 1}"	mediator	True	False
7010	MEN1	DecreaseAmount	7107	MKI67	7055161568840131	1	"{""reach"": 1}"	mediator	True	False
4010	FUS	DecreaseAmount	7107	MKI67	5904097483678185	3	"{""reach"": 3}"	mediator	True	False
12962	TRIM26	IncreaseAmount	7107	MKI67	-6220806326695199	1	"{""reach"": 1}"	mediator	True	False
12379	TSN	DecreaseAmount	7107	MKI67	22348148443358346	1	"{""reach"": 1}"	mediator	True	False
11208	SP3	DecreaseAmount	21086	MIB1	-7148197501523323	1	"{""biopax"": 1}"	mediator	True	False
21086	MIB1	DecreaseAmount	8727	PCM1	-34178152036637681	1	"{""reach"": 1}"	mediator	False	True
21086	MIB1	DecreaseAmount	8727	PCM1	23352748276587860	1	"{""reach"": 1}"	mediator	False	True
11634	TCF4	DecreaseAmount	8727	PCM1	28991788404969281	1	"{""biopax"": 1}"	mediator	False	True
11205	SP1	DecreaseAmount	8727	PCM1	-4137952137061296	1	"{""biopax"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	9955	RELA	-21971332432864276	3	"{""sparser"": 2, ""reach"": 1}"	mediator	True	False
9955	RELA	IncreaseAmount	11208	SP3	27709300023603085	1	"{""reach"": 1}"	mediator	False	True
2869	DHPS	DecreaseAmount	9955	RELA	29828641498418755	2	"{""reach"": 2}"	mediator	True	False
2750	DHX9	IncreaseAmount	9955	RELA	17167716615519241	1	"{""reach"": 1}"	mediator	True	False
9884	RB1	DecreaseAmount	11208	SP3	-883844472761238	1	"{""biopax"": 1}"	mediator	False	True
9884	RB1	IncreaseAmount	11208	SP3	8246522812006928	1	"{""reach"": 1}"	mediator	False	True
12017	TPR	IncreaseAmount	8127	OGT	-1539027957345396	1	"{""reach"": 1}"	mediator	True	False
8127	OGT	IncreaseAmount	11208	SP3	-7406662006806208	1	"{""reach"": 1}"	mediator	False	True
12017	TPR	DecreaseAmount	8800	PDGFB	13978155530048593	1	"{""reach"": 1}"	mediator	True	False
8800	PDGFB	IncreaseAmount	11208	SP3	-26640624214572081	1	"{""reach"": 1}"	mediator	False	True
12379	TSN	IncreaseAmount	8800	PDGFB	-28316285405367626	1	"{""reach"": 1}"	mediator	True	False
8647	PCBP1	DecreaseAmount	7804	NFYA	11051894652299714	1	"{""biopax"": 1}"	mediator	True	False
7804	NFYA	IncreaseAmount	11208	SP3	17047238345572583	1	"{""trrust"": 1}"	mediator	False	True
7553	MYC	DecreaseAmount	11208	SP3	-604371230081840	1	"{""reach"": 1}"	mediator	False	True
6914	MAZ	DecreaseAmount	11208	SP3	-6550137484618529	1	"{""biopax"": 1}"	mediator	False	True
6642	LMO2	DecreaseAmount	11208	SP3	34066041381313306	1	"{""biopax"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	6364	KLK3	12102444384477787	1	"{""medscan"": 1}"	mediator	True	False
6364	KLK3	IncreaseAmount	11208	SP3	-2013683733937845	1	"{""reach"": 1}"	mediator	False	True
6204	JUN	IncreaseAmount	11208	SP3	-21312420688616813	1	"{""medscan"": 1}"	mediator	False	True
6204	JUN	DecreaseAmount	11208	SP3	-18273834863301186	1	"{""reach"": 1}"	mediator	False	True
12962	TRIM26	DecreaseAmount	6118	IRF3	14817617817166641	2	"{""medscan"": 1, ""signor"": 1}"	mediator	True	False
6118	IRF3	IncreaseAmount	11208	SP3	-5794026992695457	1	"{""reach"": 1}"	mediator	False	True
4010	FUS	DecreaseAmount	5992	IL1B	29318043861124446	1	"{""reach"": 1}"	mediator	True	False
5992	IL1B	IncreaseAmount	11208	SP3	-29439710527285113	4	"{""reach"": 3, ""medscan"": 1}"	mediator	False	True
2869	DHPS	DecreaseAmount	5992	IL1B	15277600760966338	3	"{""reach"": 3}"	mediator	True	False
12379	TSN	DecreaseAmount	5992	IL1B	-20248885714807870	1	"{""reach"": 1}"	mediator	True	False
6018	IL6	DecreaseAmount	11208	SP3	-8587696806547294	2	"{""medscan"": 1, ""reach"": 1}"	mediator	False	True
2869	DHPS	DecreaseAmount	5438	IFNG	-18207998503928725	1	"{""reach"": 1}"	mediator	True	False
5438	IFNG	IncreaseAmount	11208	SP3	17852548052314299	1	"{""reach"": 1}"	mediator	False	True
5438	IFNG	DecreaseAmount	11208	SP3	12395095952636681	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	4164	GAST	-23594522305216027	3	"{""reach"": 2, ""medscan"": 1}"	mediator	True	False
4164	GAST	IncreaseAmount	11208	SP3	15018730794808656	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	4164	GAST	31858042798840724	11	"{""reach"": 8, ""trrust"": 1, ""medscan"": 2}"	mediator	True	False
7010	MEN1	DecreaseAmount	3796	FOS	28259109367885241	1	"{""medscan"": 1}"	mediator	True	False
3796	FOS	IncreaseAmount	11208	SP3	-23689067557800207	1	"{""reach"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	3796	FOS	-34604179221809689	1	"{""reach"": 1}"	mediator	True	False
4010	FUS	DecreaseAmount	3796	FOS	4011463601804438	1	"{""reach"": 1}"	mediator	True	False
2869	DHPS	IncreaseAmount	3796	FOS	11147247909422218	1	"{""reach"": 1}"	mediator	True	False
2869	DHPS	DecreaseAmount	3796	FOS	-30430333833219312	1	"{""reach"": 1}"	mediator	True	False
16049	PTGES3	IncreaseAmount	3796	FOS	-8538819651890914	1	"{""reach"": 1}"	mediator	True	False
16049	PTGES3	DecreaseAmount	3796	FOS	-20569587296884591	1	"{""reach"": 1}"	mediator	True	False
2869	DHPS	DecreaseAmount	3676	FGF2	-13055480243476026	1	"{""reach"": 1}"	mediator	True	False
3676	FGF2	DecreaseAmount	11208	SP3	-34756968052806524	1	"{""reach"": 1}"	mediator	False	True
3676	FGF2	IncreaseAmount	11208	SP3	-10243148028613693	4	"{""sparser"": 2, ""reach"": 2}"	mediator	False	True
3541	F3	IncreaseAmount	11208	SP3	-22371753701949620	1	"{""reach"": 1}"	mediator	False	True
3489	ETS2	DecreaseAmount	11208	SP3	-28084276139149985	2	"{""biopax"": 2}"	mediator	False	True
2869	DHPS	IncreaseAmount	333	AGT	12514727102585022	1	"{""reach"": 1}"	mediator	True	False
333	AGT	IncreaseAmount	11208	SP3	12049422783220943	2	"{""reach"": 2}"	mediator	False	True
3321	ELK1	DecreaseAmount	11208	SP3	34267499391860953	1	"{""biopax"": 1}"	mediator	False	True
3113	E2F1	IncreaseAmount	11208	SP3	-2051408626196403	1	"{""medscan"": 1}"	mediator	False	True
3113	E2F1	DecreaseAmount	11208	SP3	3527532863944073	1	"{""reach"": 1}"	mediator	False	True
3113	E2F1	DecreaseAmount	11208	SP3	22473080094644071	6	"{""reach"": 1, ""biopax"": 5}"	mediator	False	True
2230	COPA	DecreaseAmount	3098	TOR1A	30422958459133739	4	"{""reach"": 4}"	mediator	True	False
3098	TOR1A	DecreaseAmount	11208	SP3	33421147418494293	5	"{""reach"": 5}"	mediator	False	True
8647	PCBP1	DecreaseAmount	30953	ZBTB10	29615129081464276	1	"{""biopax"": 1}"	mediator	True	False
30953	ZBTB10	IncreaseAmount	11208	SP3	-34502663249027257	1	"{""reach"": 1}"	mediator	False	True
30953	ZBTB10	IncreaseAmount	11208	SP3	946651224482254	2	"{""reach"": 2}"	mediator	False	True
30953	ZBTB10	DecreaseAmount	11208	SP3	14688681280309597	4	"{""medscan"": 1, ""reach"": 3}"	mediator	False	True
30953	ZBTB10	DecreaseAmount	11208	SP3	-16504935770311806	2	"{""reach"": 2}"	mediator	False	True
30953	ZBTB10	IncreaseAmount	11208	SP3	8886476018808514	2	"{""reach"": 2}"	mediator	False	True
12379	TSN	DecreaseAmount	2527	CTSB	-1194842121581207	1	"{""reach"": 1}"	mediator	True	False
2527	CTSB	IncreaseAmount	11208	SP3	23609284343588586	1	"{""reach"": 1}"	mediator	False	True
19090	EBF2	DecreaseAmount	11208	SP3	-8319299356964321	1	"{""biopax"": 1}"	mediator	False	True
12950	SF1	IncreaseAmount	1833	CEBPA	15622232400701374	1	"{""sparser"": 1}"	mediator	True	False
1833	CEBPA	DecreaseAmount	11208	SP3	24617145754196687	1	"{""biopax"": 1}"	mediator	False	True
12379	TSN	IncreaseAmount	1833	CEBPA	-32485707250587871	1	"{""reach"": 1}"	mediator	True	False
12379	TSN	DecreaseAmount	1833	CEBPA	10677776233750386	2	"{""reach"": 2}"	mediator	True	False
2750	DHX9	DecreaseAmount	1608	CCR7	-7362627102728525	1	"{""reach"": 1}"	mediator	True	False
1608	CCR7	IncreaseAmount	11208	SP3	-12383648893579511	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	11766	TGFB1	-11520729144361699	2	"{""reach"": 1, ""bel"": 1}"	mediator	True	False
11766	TGFB1	IncreaseAmount	11208	SP3	977510328430524	2	"{""medscan"": 1, ""reach"": 1}"	mediator	False	True
11205	SP1	IncreaseAmount	11208	SP3	-18285495994168002	1	"{""reach"": 1}"	mediator	False	True
11205	SP1	DecreaseAmount	11208	SP3	9804565850720471	11	"{""reach"": 6, ""biopax"": 2, ""medscan"": 3}"	mediator	False	True
11205	SP1	IncreaseAmount	11208	SP3	-25960052909262677	11	"{""reach"": 8, ""trrust"": 1, ""medscan"": 2}"	mediator	False	True
6204	JUN	DecreaseAmount	9556	PSMD11	30559087810569144	8	"{""biopax"": 8}"	mediator	False	True
12379	TSN	DecreaseAmount	3818	FOXM1	-15964988219812242	3	"{""reach"": 3}"	mediator	True	False
3818	FOXM1	DecreaseAmount	9556	PSMD11	24147215208952468	1	"{""biopax"": 1}"	mediator	False	True
14078	BACH2	DecreaseAmount	9556	PSMD11	-7939520223652492	1	"{""biopax"": 1}"	mediator	False	True
9884	RB1	DecreaseAmount	10781	TRA2B	5016132852783661	1	"{""biopax"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	6081	INS	-9713678306444966	1	"{""reach"": 1}"	mediator	True	False
6081	INS	DecreaseAmount	10781	TRA2B	-3251099553059640	1	"{""reach"": 1}"	mediator	False	True
6081	INS	IncreaseAmount	10781	TRA2B	-35241101935520481	1	"{""reach"": 1}"	mediator	False	True
3113	E2F1	DecreaseAmount	10781	TRA2B	28268712353526315	4	"{""biopax"": 4}"	mediator	False	True
12856	YY1	DecreaseAmount	10781	TRA2B	-7076931857897297	3	"{""biopax"": 3}"	mediator	False	True
8647	PCBP1	DecreaseAmount	992	BCL2L1	-15993831237197481	1	"{""reach"": 1}"	mediator	True	False
992	BCL2L1	DecreaseAmount	18116	KHDRBS1	11290557232228495	1	"{""reach"": 1}"	mediator	False	True
8910	PGR	DecreaseAmount	18116	KHDRBS1	29530715377644654	2	"{""biopax"": 2}"	mediator	False	True
7553	MYC	IncreaseAmount	18116	KHDRBS1	-4998502598509156	1	"{""reach"": 1}"	mediator	False	True
12950	SF1	IncreaseAmount	6553	LEP	-16176163497583774	1	"{""sparser"": 1}"	mediator	True	False
6553	LEP	IncreaseAmount	18116	KHDRBS1	5067226632140818	8	"{""reach"": 7, ""medscan"": 1}"	mediator	False	True
644	AR	DecreaseAmount	18116	KHDRBS1	-31604878360521361	1	"{""biopax"": 1}"	mediator	False	True
12950	SF1	DecreaseAmount	6091	INSR	24105353980956238	2	"{""biopax"": 2}"	mediator	True	False
6091	INSR	DecreaseAmount	18116	KHDRBS1	-18399039146374156	4	"{""medscan"": 4}"	mediator	False	True
6091	INSR	IncreaseAmount	18116	KHDRBS1	-6431988819070131	1	"{""reach"": 1}"	mediator	False	True
6081	INS	IncreaseAmount	18116	KHDRBS1	-11602770696834162	6	"{""reach"": 6}"	mediator	False	True
5384	IDH3A	DecreaseAmount	5318	TNC	-29652390883159481	1	"{""medscan"": 1}"	mediator	True	False
5318	TNC	IncreaseAmount	18116	KHDRBS1	7407917076592076	1	"{""reach"": 1}"	mediator	False	True
5318	TNC	DecreaseAmount	18116	KHDRBS1	32873050745785263	1	"{""reach"": 1}"	mediator	False	True
3818	FOXM1	DecreaseAmount	18116	KHDRBS1	-9377979269570026	1	"{""biopax"": 1}"	mediator	False	True
3236	EGFR	DecreaseAmount	18116	KHDRBS1	-1919119342616032	1	"{""medscan"": 1}"	mediator	False	True
4010	FUS	DecreaseAmount	1511	CASP9	-24474621159335018	1	"{""reach"": 1}"	mediator	True	False
1511	CASP9	DecreaseAmount	18116	KHDRBS1	-5643092008715196	2	"{""medscan"": 2}"	mediator	False	True
10761	SETDB1	IncreaseAmount	1511	CASP9	21678745347490567	1	"{""reach"": 1}"	mediator	True	False
10761	SETDB1	DecreaseAmount	1511	CASP9	-27489302159961104	2	"{""reach"": 2}"	mediator	True	False
7010	MEN1	DecreaseAmount	1509	CASP8	10595384662956536	2	"{""reach"": 2}"	mediator	True	False
1509	CASP8	DecreaseAmount	18116	KHDRBS1	-24169044865665720	2	"{""medscan"": 2}"	mediator	False	True
7010	MEN1	IncreaseAmount	1509	CASP8	22850845398017879	12	"{""reach"": 8, ""trrust"": 1, ""medscan"": 3}"	mediator	True	False
11998	TP53	IncreaseAmount	18116	KHDRBS1	-24809943981805074	1	"{""reach"": 1}"	mediator	False	True
11998	TP53	DecreaseAmount	18116	KHDRBS1	-30486535952558538	1	"{""medscan"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	11892	TNF	22799570452313883	1	"{""reach"": 1}"	mediator	True	False
11892	TNF	IncreaseAmount	18116	KHDRBS1	28814142378146565	2	"{""reach"": 1, ""medscan"": 1}"	mediator	False	True
4010	FUS	DecreaseAmount	11892	TNF	-3970909915046528	2	"{""reach"": 2}"	mediator	True	False
2869	DHPS	IncreaseAmount	11892	TNF	-30298050125013305	2	"{""reach"": 2}"	mediator	True	False
2869	DHPS	DecreaseAmount	11892	TNF	-21425583531636120	4	"{""reach"": 4}"	mediator	True	False
2750	DHX9	IncreaseAmount	11892	TNF	25021544463248925	1	"{""bel"": 1}"	mediator	True	False
2750	DHX9	IncreaseAmount	11892	TNF	-14655219418831176	2	"{""medscan"": 1, ""reach"": 1}"	mediator	True	False
23293	WAPL	IncreaseAmount	11892	TNF	-6901670166852646	1	"{""reach"": 1}"	mediator	True	False
12950	SF1	DecreaseAmount	11892	TNF	6638660966530997	2	"{""reach"": 2}"	mediator	True	False
12379	TSN	IncreaseAmount	11892	TNF	-28362541145546452	1	"{""reach"": 1}"	mediator	True	False
12379	TSN	DecreaseAmount	11892	TNF	32565567027296139	3	"{""reach"": 3}"	mediator	True	False
11208	SP3	IncreaseAmount	11892	TNF	23974683560343760	2	"{""reach"": 2}"	mediator	True	False
