source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
667	RHOA	IncreaseAmount	9053	PLAUR	-32259202012850935	1	"{""reach"": 1}"	mediator	True	False
9053	PLAUR	IncreaseAmount	1919	CHD4	-21268944858319217	2	"{""reach"": 2}"	mediator	False	True
4852	HDAC1	DecreaseAmount	9053	PLAUR	-17650283804313117	2	"{""reach"": 2}"	mediator	True	False
11313	RO60	IncreaseAmount	9053	PLAUR	-27754093079299931	1	"{""reach"": 1}"	mediator	True	False
4852	HDAC1	IncreaseAmount	795	ATM	-23438094702382391	1	"{""reach"": 1}"	mediator	True	False
795	ATM	DecreaseAmount	1919	CHD4	-7924912495087719	3	"{""medscan"": 3}"	mediator	False	True
1125	BTF3	IncreaseAmount	795	ATM	25168891098378013	1	"{""signor"": 1}"	mediator	True	False
1125	BTF3	IncreaseAmount	795	ATM	-13376080242301789	1	"{""trrust"": 1}"	mediator	True	False
11313	RO60	IncreaseAmount	785	ATF3	31495421386880264	1	"{""reach"": 1}"	mediator	True	False
785	ATF3	DecreaseAmount	1919	CHD4	-18051171223662077	1	"{""biopax"": 1}"	mediator	False	True
7553	MYC	IncreaseAmount	1919	CHD4	-31667434184367644	1	"{""reach"": 1}"	mediator	False	True
7553	MYC	DecreaseAmount	1919	CHD4	-21839695045644774	4	"{""biopax"": 4}"	mediator	False	True
7410	MTA1	IncreaseAmount	1919	CHD4	23234454186191878	1	"{""reach"": 1}"	mediator	False	True
11125	SUMO2	DecreaseAmount	7410	MTA1	25675706293167186	2	"{""medscan"": 2}"	mediator	True	False
7410	MTA1	DecreaseAmount	1919	CHD4	27142169483194489	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	DecreaseAmount	4853	HDAC2	-5318450534500932	5	"{""reach"": 4, ""medscan"": 1}"	mediator	True	False
4853	HDAC2	DecreaseAmount	1919	CHD4	-14063721000082051	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	4853	HDAC2	13858128380337418	2	"{""reach"": 2}"	mediator	True	False
4853	HDAC2	IncreaseAmount	1919	CHD4	-34364703569093912	1	"{""reach"": 1}"	mediator	False	True
3113	E2F1	DecreaseAmount	1919	CHD4	2611591228627115	1	"{""biopax"": 1}"	mediator	False	True
270	PARP1	IncreaseAmount	1919	CHD4	-9618214951206579	1	"{""reach"": 1}"	mediator	False	True
8648	PCBP2	DecreaseAmount	1784	CDKN1A	26631376822742244	1	"{""reach"": 1}"	mediator	True	False
1784	CDKN1A	IncreaseAmount	1919	CHD4	23484008236575035	1	"{""reach"": 1}"	mediator	False	True
667	RHOA	DecreaseAmount	1784	CDKN1A	-9100546861936891	1	"{""reach"": 1}"	mediator	True	False
667	RHOA	IncreaseAmount	1784	CDKN1A	8263764768464469	3	"{""reach"": 3}"	mediator	True	False
667	RHOA	IncreaseAmount	1784	CDKN1A	-2569036640211418	1	"{""reach"": 1}"	mediator	True	False
667	RHOA	DecreaseAmount	1784	CDKN1A	16874671831784516	13	"{""reach"": 13}"	mediator	True	False
4852	HDAC1	DecreaseAmount	1784	CDKN1A	-9868235312622593	3	"{""reach"": 3}"	mediator	True	False
4852	HDAC1	DecreaseAmount	1784	CDKN1A	6740009920779229	31	"{""reach"": 20, ""trrust"": 4, ""medscan"": 6, ""bel"": 1}"	mediator	True	False
4852	HDAC1	IncreaseAmount	1784	CDKN1A	22261072983486827	12	"{""reach"": 7, ""medscan"": 5}"	mediator	True	False
4399	RACK1	DecreaseAmount	1784	CDKN1A	21492490644803663	1	"{""reach"": 1}"	mediator	True	False
4399	RACK1	DecreaseAmount	1784	CDKN1A	-56707237358778	3	"{""reach"": 3}"	mediator	True	False
3275	EIF3F	IncreaseAmount	1784	CDKN1A	8823688494200235	1	"{""reach"": 1}"	mediator	True	False
1553	CBX3	IncreaseAmount	1784	CDKN1A	34457257745486451	1	"{""reach"": 1}"	mediator	True	False
1553	CBX3	DecreaseAmount	1784	CDKN1A	15586540382054440	6	"{""reach"": 5, ""medscan"": 1}"	mediator	True	False
1103	BRD2	IncreaseAmount	1784	CDKN1A	-26392852826539778	2	"{""reach"": 2}"	mediator	True	False
12856	YY1	DecreaseAmount	1919	CHD4	-13215198875761023	1	"{""biopax"": 1}"	mediator	False	True
11748	TFCP2	DecreaseAmount	1919	CHD4	-245392499686136	2	"{""biopax"": 2}"	mediator	False	True
11633	TCF3	DecreaseAmount	1919	CHD4	-25068318965038402	1	"{""biopax"": 1}"	mediator	False	True
11364	STAT3	DecreaseAmount	1919	CHD4	-32144218295673777	1	"{""reach"": 1}"	mediator	False	True
11205	SP1	DecreaseAmount	1919	CHD4	18574471404285264	1	"{""biopax"": 1}"	mediator	False	True
11362	STAT1	IncreaseAmount	1919	CHD4	13225284839504277	1	"{""reach"": 1}"	mediator	False	True
11362	STAT1	DecreaseAmount	1919	CHD4	33614232475605217	1	"{""biopax"": 1}"	mediator	False	True
786	ATF4	DecreaseAmount	1553	CBX3	12972200628492608	1	"{""biopax"": 1}"	mediator	False	True
10783	SRSF2	IncreaseAmount	5173	HRAS	1097571249223832	1	"{""medscan"": 1}"	mediator	True	False
5173	HRAS	IncreaseAmount	1553	CBX3	-28138425525692249	1	"{""bel"": 1}"	mediator	False	True
667	RHOA	DecreaseAmount	5224	HSF1	-20986167169356497	1	"{""reach"": 1}"	mediator	True	False
5224	HSF1	DecreaseAmount	1553	CBX3	-25108973764442042	2	"{""biopax"": 2}"	mediator	False	True
4853	HDAC2	IncreaseAmount	1553	CBX3	-9380379988437207	1	"{""medscan"": 1}"	mediator	False	True
3113	E2F1	DecreaseAmount	1553	CBX3	18347372840382877	4	"{""biopax"": 4}"	mediator	False	True
667	RHOA	IncreaseAmount	2752	PIAS1	-12053789911215662	1	"{""reach"": 1}"	mediator	True	False
2752	PIAS1	IncreaseAmount	1553	CBX3	-1657290994051031	1	"{""medscan"": 1}"	mediator	False	True
667	RHOA	DecreaseAmount	11479	SUV39H1	20278572810478623	1	"{""reach"": 1}"	mediator	True	False
11479	SUV39H1	DecreaseAmount	1553	CBX3	12146518599204982	1	"{""medscan"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	11479	SUV39H1	-21771735339427931	1	"{""reach"": 1}"	mediator	True	False
11362	STAT1	DecreaseAmount	1553	CBX3	34715276240734483	2	"{""biopax"": 2}"	mediator	False	True
8648	PCBP2	DecreaseAmount	1100	BRCA1	-18492281118232960	1	"{""medscan"": 1}"	mediator	True	False
1100	BRCA1	IncreaseAmount	1553	CBX3	6552173963777464	5	"{""reach"": 5}"	mediator	False	True
9801	RAC1	DecreaseAmount	667	RHOA	-23650560603235658	2	"{""reach"": 2}"	mediator	False	True
4852	HDAC1	IncreaseAmount	9690	PTTG1	-14563760223185598	1	"{""reach"": 1}"	mediator	True	False
9690	PTTG1	IncreaseAmount	667	RHOA	-25132074035666473	2	"{""reach"": 1, ""trrust"": 1}"	mediator	False	True
13799	ERP29	DecreaseAmount	9611	PTK2	20288397689447890	1	"{""reach"": 1}"	mediator	True	False
9611	PTK2	IncreaseAmount	667	RHOA	-17450594475122092	2	"{""reach"": 2}"	mediator	False	True
4399	RACK1	IncreaseAmount	9401	PRKCE	-7582026835672293	1	"{""reach"": 1}"	mediator	True	False
9401	PRKCE	DecreaseAmount	667	RHOA	-6474244264483131	2	"{""medscan"": 2}"	mediator	False	True
4399	RACK1	DecreaseAmount	9077	PLK1	-31963452228068729	1	"{""reach"": 1}"	mediator	True	False
9077	PLK1	DecreaseAmount	667	RHOA	-12852258377871995	1	"{""medscan"": 1}"	mediator	False	True
9077	PLK1	IncreaseAmount	667	RHOA	35270832472013084	1	"{""medscan"": 1}"	mediator	False	True
9053	PLAUR	IncreaseAmount	667	RHOA	-11249355523009542	1	"{""reach"": 1}"	mediator	False	True
1919	CHD4	DecreaseAmount	9053	PLAUR	22052198150290587	5	"{""reach"": 5}"	mediator	True	False
4852	HDAC1	DecreaseAmount	9052	PLAU	5687380920225781	1	"{""medscan"": 1}"	mediator	True	False
9052	PLAU	IncreaseAmount	667	RHOA	9540684933776841	2	"{""trips"": 1, ""medscan"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	9052	PLAU	13192667247100041	3	"{""reach"": 1, ""medscan"": 2}"	mediator	True	False
3277	EIF3E	IncreaseAmount	9052	PLAU	-23514250005332576	1	"{""signor"": 1}"	mediator	True	False
11174	SNX3	DecreaseAmount	9009	PKD2	27632017998663838	2	"{""reach"": 1, ""medscan"": 1}"	mediator	True	False
9009	PKD2	IncreaseAmount	667	RHOA	-17711394084235066	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	7891	NOX4	-19236030238666869	2	"{""reach"": 2}"	mediator	True	False
7891	NOX4	DecreaseAmount	667	RHOA	-11109814560884770	3	"{""reach"": 3}"	mediator	False	True
7891	NOX4	IncreaseAmount	667	RHOA	-32830985363456874	2	"{""reach"": 2}"	mediator	False	True
4852	HDAC1	IncreaseAmount	7876	NOS3	-34886526953596629	2	"{""medscan"": 2}"	mediator	True	False
7876	NOS3	DecreaseAmount	667	RHOA	34972666818268609	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	DecreaseAmount	7876	NOS3	15138427157440809	1	"{""reach"": 1}"	mediator	True	False
4852	HDAC1	DecreaseAmount	7873	NOS2	31284115960997172	1	"{""reach"": 1}"	mediator	True	False
7873	NOS2	IncreaseAmount	667	RHOA	-33052482500261855	1	"{""reach"": 1}"	mediator	False	True
11313	RO60	DecreaseAmount	7873	NOS2	22892900566086919	1	"{""reach"": 1}"	mediator	True	False
786	ATF4	IncreaseAmount	667	RHOA	-23014667412780297	2	"{""reach"": 2}"	mediator	False	True
4852	HDAC1	DecreaseAmount	7809	NGFR	-12415949065896883	1	"{""reach"": 1}"	mediator	True	False
7809	NGFR	DecreaseAmount	667	RHOA	-31964207346305814	1	"{""reach"": 1}"	mediator	False	True
1125	BTF3	DecreaseAmount	7794	NFKB1	-2138187770041369	1	"{""signor"": 1}"	mediator	True	False
7794	NFKB1	IncreaseAmount	667	RHOA	-19543727481774563	1	"{""reach"": 1}"	mediator	False	True
1125	BTF3	DecreaseAmount	7794	NFKB1	-1306841752181539	1	"{""trrust"": 1}"	mediator	True	False
7782	NFE2L2	IncreaseAmount	667	RHOA	10971558244363959	4	"{""reach"": 4}"	mediator	False	True
7553	MYC	DecreaseAmount	667	RHOA	35464520721381702	1	"{""reach"": 1}"	mediator	False	True
7553	MYC	IncreaseAmount	667	RHOA	-16308652538167086	1	"{""reach"": 1}"	mediator	False	True
7553	MYC	IncreaseAmount	667	RHOA	-27198096839974145	8	"{""reach"": 7, ""medscan"": 1}"	mediator	False	True
7553	MYC	IncreaseAmount	667	RHOA	-24650646330526654	5	"{""reach"": 5}"	mediator	False	True
4852	HDAC1	IncreaseAmount	7225	MPZ	-28072120546281382	1	"{""reach"": 1}"	mediator	True	False
7225	MPZ	IncreaseAmount	667	RHOA	4873829316774354	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	7173	MMP3	-2287765288738999	1	"{""reach"": 1}"	mediator	True	False
7173	MMP3	IncreaseAmount	667	RHOA	1536600328915959	1	"{""reach"": 1}"	mediator	False	True
10783	SRSF2	IncreaseAmount	6973	MDM2	-35765742480766342	1	"{""signor"": 1}"	mediator	True	False
6973	MDM2	IncreaseAmount	667	RHOA	973438429499299	1	"{""reach"": 1}"	mediator	False	True
10783	SRSF2	IncreaseAmount	6973	MDM2	25296375538369674	1	"{""reach"": 1}"	mediator	True	False
10783	SRSF2	IncreaseAmount	6973	MDM2	2522539992491139	1	"{""reach"": 1}"	mediator	True	False
7629	NACA	IncreaseAmount	6698	LRP6	857122098268213	1	"{""sparser"": 1}"	mediator	True	False
6698	LRP6	IncreaseAmount	667	RHOA	-6599590810380161	1	"{""reach"": 1}"	mediator	False	True
4399	RACK1	DecreaseAmount	6768	SMAD2	-14002593143147096	1	"{""reach"": 1}"	mediator	True	False
6768	SMAD2	IncreaseAmount	667	RHOA	13368406359154236	1	"{""reach"": 1}"	mediator	False	True
6768	SMAD2	DecreaseAmount	667	RHOA	25570881467023664	1	"{""reach"": 1}"	mediator	False	True
6768	SMAD2	IncreaseAmount	667	RHOA	18242105810397283	1	"{""reach"": 1}"	mediator	False	True
6769	SMAD3	IncreaseAmount	667	RHOA	-29247325379952176	2	"{""reach"": 2}"	mediator	False	True
4852	HDAC1	DecreaseAmount	668	RHOB	19747220870909714	5	"{""reach"": 4, ""trrust"": 1}"	mediator	True	False
668	RHOB	DecreaseAmount	667	RHOA	-4580981376548439	1	"{""reach"": 1}"	mediator	False	True
668	RHOB	DecreaseAmount	667	RHOA	-20832496334853297	1	"{""reach"": 1}"	mediator	False	True
668	RHOB	IncreaseAmount	667	RHOA	-1611120410186530	4	"{""isi"": 2, ""reach"": 2}"	mediator	False	True
8648	PCBP2	DecreaseAmount	678	ARHGDIA	35896709901979616	1	"{""medscan"": 1}"	mediator	True	False
678	ARHGDIA	IncreaseAmount	667	RHOA	21469166532132933	2	"{""reach"": 2}"	mediator	False	True
678	ARHGDIA	DecreaseAmount	667	RHOA	-15159022932914695	2	"{""reach"": 2}"	mediator	False	True
678	ARHGDIA	IncreaseAmount	667	RHOA	-19657920766057013	3	"{""reach"": 3}"	mediator	False	True
620	APP	IncreaseAmount	667	RHOA	4587378192842160	2	"{""medscan"": 2}"	mediator	False	True
3277	EIF3E	IncreaseAmount	6159	EIF6	30484534335351931	1	"{""reach"": 1}"	mediator	True	False
6159	EIF6	IncreaseAmount	667	RHOA	-5992051021875506	1	"{""reach"": 1}"	mediator	False	True
6081	INS	IncreaseAmount	667	RHOA	-3883731243192171	3	"{""reach"": 3}"	mediator	False	True
7871	NONO	IncreaseAmount	6025	CXCL8	-15129211196775176	1	"{""reach"": 1}"	mediator	True	False
6025	CXCL8	DecreaseAmount	667	RHOA	-16523519393890277	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	6025	CXCL8	-23390913873695959	6	"{""reach"": 3, ""medscan"": 3}"	mediator	True	False
4852	HDAC1	DecreaseAmount	6025	CXCL8	-13936295956473177	9	"{""reach"": 9}"	mediator	True	False
4399	RACK1	DecreaseAmount	6025	CXCL8	19525246965382064	1	"{""medscan"": 1}"	mediator	True	False
4399	RACK1	IncreaseAmount	6025	CXCL8	-26287244418788185	2	"{""reach"": 1, ""medscan"": 1}"	mediator	True	False
6025	CXCL8	IncreaseAmount	667	RHOA	-17494712559205665	5	"{""reach"": 5}"	mediator	False	True
6018	IL6	DecreaseAmount	667	RHOA	-22302979686257460	1	"{""reach"": 1}"	mediator	False	True
4856	HDGF	IncreaseAmount	6014	IL4	13379900468688991	2	"{""reach"": 2}"	mediator	True	False
6014	IL4	IncreaseAmount	667	RHOA	8572060213511122	5	"{""reach"": 2, ""medscan"": 3}"	mediator	False	True
4852	HDAC1	IncreaseAmount	6014	IL4	16465580874858375	1	"{""medscan"": 1}"	mediator	True	False
4852	HDAC1	DecreaseAmount	6001	IL2	12496250171278325	2	"{""trrust"": 1, ""medscan"": 1}"	mediator	True	False
6001	IL2	IncreaseAmount	667	RHOA	22812171188750167	2	"{""medscan"": 2}"	mediator	False	True
4852	HDAC1	IncreaseAmount	6001	IL2	-22165073639788905	2	"{""reach"": 1, ""medscan"": 1}"	mediator	True	False
11313	RO60	IncreaseAmount	6001	IL2	-35413254603087294	2	"{""reach"": 2}"	mediator	True	False
4399	RACK1	IncreaseAmount	5438	IFNG	24527317424431161	1	"{""medscan"": 1}"	mediator	True	False
5438	IFNG	IncreaseAmount	667	RHOA	13011407535157728	3	"{""reach"": 3}"	mediator	False	True
11125	SUMO2	IncreaseAmount	5438	IFNG	8766283090974268	1	"{""medscan"": 1}"	mediator	True	False
1103	BRD2	DecreaseAmount	5438	IFNG	-21808463279617930	2	"{""reach"": 2}"	mediator	True	False
4852	HDAC1	IncreaseAmount	5344	ICAM1	-33237531711140202	1	"{""trrust"": 1}"	mediator	True	False
5344	ICAM1	IncreaseAmount	667	RHOA	-32022688470380795	1	"{""medscan"": 1}"	mediator	False	True
4910	HIF1A	IncreaseAmount	667	RHOA	-31627512951858452	1	"{""medscan"": 1}"	mediator	False	True
12754	WDR1	DecreaseAmount	4910	HIF1A	-4871583701518663	1	"{""reach"": 1}"	mediator	True	False
4852	HDAC1	DecreaseAmount	4983	HMGB1	23838536948816923	1	"{""reach"": 1}"	mediator	True	False
4983	HMGB1	IncreaseAmount	667	RHOA	34483516571230846	1	"{""reach"": 1}"	mediator	False	True
4617	GSK3B	DecreaseAmount	667	RHOA	-29256321704619911	1	"{""reach"": 1}"	mediator	False	True
4617	GSK3B	IncreaseAmount	667	RHOA	5902835715880872	1	"{""reach"": 1}"	mediator	False	True
4617	GSK3B	IncreaseAmount	667	RHOA	-1260165919238108	1	"{""reach"": 1}"	mediator	False	True
8648	PCBP2	DecreaseAmount	4512	ADGRG1	11591314636692893	2	"{""medscan"": 2}"	mediator	True	False
4512	ADGRG1	IncreaseAmount	667	RHOA	-16010355331533098	2	"{""reach"": 1, ""medscan"": 1}"	mediator	False	True
8648	PCBP2	DecreaseAmount	4512	ADGRG1	5129337831224456	1	"{""reach"": 1}"	mediator	True	False
11313	RO60	DecreaseAmount	4191	GCG	-23415465573640524	1	"{""reach"": 1}"	mediator	True	False
4191	GCG	IncreaseAmount	667	RHOA	18214632653555780	2	"{""reach"": 2}"	mediator	False	True
4171	GATA2	IncreaseAmount	667	RHOA	19145659750994097	1	"{""reach"": 1}"	mediator	False	True
8648	PCBP2	DecreaseAmount	4140	GAP43	-24672977835868008	1	"{""reach"": 1}"	mediator	True	False
4140	GAP43	DecreaseAmount	667	RHOA	-28891676968303300	1	"{""reach"": 1}"	mediator	False	True
3942	MTOR	IncreaseAmount	667	RHOA	-27278662793835727	2	"{""reach"": 2}"	mediator	False	True
4399	RACK1	IncreaseAmount	391	AKT1	1743450696399462	1	"{""medscan"": 1}"	mediator	True	False
391	AKT1	DecreaseAmount	667	RHOA	-3700820783958715	1	"{""medscan"": 1}"	mediator	False	True
4852	HDAC1	DecreaseAmount	3821	FOXO3	1829012218284367	1	"{""reach"": 1}"	mediator	True	False
3821	FOXO3	IncreaseAmount	667	RHOA	12712516332213256	1	"{""reach"": 1}"	mediator	False	True
3676	FGF2	IncreaseAmount	667	RHOA	-34333962347089300	1	"{""reach"": 1}"	mediator	False	True
3676	FGF2	DecreaseAmount	667	RHOA	-2447775870807254	2	"{""reach"": 2}"	mediator	False	True
4399	RACK1	DecreaseAmount	3395	EPHB4	8293163253523449	2	"{""reach"": 2}"	mediator	True	False
3395	EPHB4	IncreaseAmount	667	RHOA	32738986547412850	2	"{""reach"": 2}"	mediator	False	True
3527	EZH2	DecreaseAmount	667	RHOA	-15691924650685540	1	"{""reach"": 1}"	mediator	False	True
3467	ESR1	IncreaseAmount	667	RHOA	17559150358137414	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	333	AGT	-26597035089118078	1	"{""reach"": 1}"	mediator	True	False
333	AGT	DecreaseAmount	667	RHOA	-10477748507178994	1	"{""reach"": 1}"	mediator	False	True
333	AGT	IncreaseAmount	667	RHOA	-30743751982627111	2	"{""reach"": 2}"	mediator	False	True
3238	EGR1	IncreaseAmount	667	RHOA	-23876122254598872	1	"{""reach"": 1}"	mediator	False	True
3238	EGR1	DecreaseAmount	667	RHOA	-23825595891369171	1	"{""biopax"": 1}"	mediator	False	True
3229	EGF	DecreaseAmount	667	RHOA	21480005337159414	1	"{""medscan"": 1}"	mediator	False	True
3229	EGF	IncreaseAmount	667	RHOA	-2822738383284606	5	"{""reach"": 5}"	mediator	False	True
10765	SF3A1	DecreaseAmount	30513	RAB7B	-12084889319030954	1	"{""reach"": 1}"	mediator	True	False
30513	RAB7B	DecreaseAmount	667	RHOA	21591789615945104	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	DecreaseAmount	30142	GDF15	-26512427203627474	1	"{""reach"": 1}"	mediator	True	False
30142	GDF15	DecreaseAmount	667	RHOA	32316904589828822	1	"{""reach"": 1}"	mediator	False	True
30142	GDF15	IncreaseAmount	667	RHOA	8346263843815100	1	"{""medscan"": 1}"	mediator	False	True
11125	SUMO2	DecreaseAmount	2973	DNM1L	9296411086612667	2	"{""medscan"": 2}"	mediator	True	False
2973	DNM1L	IncreaseAmount	667	RHOA	24394179912858053	1	"{""reach"": 1}"	mediator	False	True
2973	DNM1L	IncreaseAmount	667	RHOA	8020072073138526	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	DecreaseAmount	26002	CASZ1	20743127554308684	1	"{""reach"": 1}"	mediator	True	False
26002	CASZ1	DecreaseAmount	667	RHOA	-29058828215940774	1	"{""reach"": 1}"	mediator	False	True
4852	HDAC1	IncreaseAmount	2578	CYBB	-5583367832152024	1	"{""reach"": 1}"	mediator	True	False
2578	CYBB	IncreaseAmount	667	RHOA	20914281199451880	1	"{""reach"": 1}"	mediator	False	True
1553	CBX3	IncreaseAmount	2561	CXCR4	-14462009852955660	4	"{""medscan"": 4}"	mediator	True	False
2561	CXCR4	DecreaseAmount	667	RHOA	-25932274117472661	1	"{""reach"": 1}"	mediator	False	True
11313	RO60	DecreaseAmount	2561	CXCR4	31185390219126234	1	"{""reach"": 1}"	mediator	True	False
